id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
58059,277379,Agnes,Manhattan,Harlem,40.8251,-73.94287,Private Room,60,1,458,2019-07-03,4.58,2,258
58062,277394,Linda,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private Room,135,2,21,2019-05-17,0.26,1,272
58467,279797,Dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private Room,120,7,17,2019-05-08,0.3,1,341
59014,282927,Drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire Home/Apt,150,3,41,2019-01-02,0.39,1,244
59121,204539,Mark,Queens,Ridgewood,40.70411,-73.89934,Entire Home/Apt,140,14,1,2012-09-17,0.01,5,365
59642,274782,Betty,Brooklyn,Greenpoint,40.73401,-73.95967,Entire Home/Apt,135,2,69,2019-05-19,0.67,1,12
59709,186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire Home/Apt,250,4,18,2019-07-01,0.18,2,265
59855,288031,Leslie,Manhattan,Midtown,40.7589,-73.96991,Entire Home/Apt,250,30,82,2016-01-05,0.78,1,0
60164,289653,Harrison,Manhattan,Soho,40.72003,-74.00262,Entire Home/Apt,500,4,94,2019-06-23,0.99,1,329
60457,99212,Jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire Home/Apt,225,5,10,2019-05-11,0.1,1,91
60611,292204,Blanca,Manhattan,East Harlem,40.79163,-73.94573,Entire Home/Apt,125,28,183,2018-09-29,1.83,2,365
60666,256161,Wayne,Manhattan,Harlem,40.8118,-73.94434,Private Room,92,1,189,2019-06-11,1.82,5,253
60680,292630,Mich,Manhattan,East Village,40.72654,-73.98049,Entire Home/Apt,99,2,127,2019-06-20,1.22,1,320
60794,293394,Rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire Home/Apt,195,4,4,2017-08-25,0.04,1,0
60948,126607,Laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire Home/Apt,140,3,135,2019-06-20,1.3,3,192
61167,295760,Greta,Manhattan,Little Italy,40.71961,-73.9954,Entire Home/Apt,135,2,21,2015-12-12,0.2,1,0
61224,291112,Frank,Manhattan,Chelsea,40.74358,-74.00027,Entire Home/Apt,500,2,35,2017-07-27,0.34,1,348
61406,297176,Bethania,Manhattan,Harlem,40.80335,-73.9575,Private Room,80,14,10,2019-06-01,2.21,2,0
61492,297769,Tunji,Manhattan,Chinatown,40.71445,-73.9908,Private Room,120,4,171,2019-06-23,1.8,2,353
61509,23619,Anna/Fonzy,Manhattan,Midtown,40.75749,-73.96897,Entire Home/Apt,110,200,92,2019-04-30,0.9,1,140
62095,281764,Colette&Sean,Brooklyn,East Flatbush,40.64446,-73.9503,Entire Home/Apt,65,3,238,2019-06-14,2.3,1,2
62427,303882,Brie,Manhattan,East Village,40.7268,-73.99079,Entire Home/Apt,130,50,56,2019-05-26,0.58,1,56
62430,197755,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire Home/Apt,99,3,111,2019-06-22,2.13,1,68
62452,303939,Lissette,Staten Island,Tompkinsville,40.63536,-74.08537,Private Room,36,2,193,2019-06-25,1.85,6,360
62461,303939,Lissette,Staten Island,Tompkinsville,40.63627,-74.08543,Private Room,37,2,147,2019-06-10,1.44,6,0
62787,303939,Lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private Room,37,2,177,2019-07-02,1.71,6,320
62891,306545,Olivia,Manhattan,East Village,40.72477,-73.98161,Entire Home/Apt,175,3,185,2019-05-24,1.78,2,326
62903,306605,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire Home/Apt,205,9,62,2019-06-21,0.7,2,76
62925,306739,Maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire Home/Apt,285,3,124,2019-06-16,1.22,3,279
63299,308875,Scott,Brooklyn,Williamsburg,40.70763,-73.95177,Private Room,59,2,181,2019-06-23,1.77,2,15
63320,303939,Lissette,Staten Island,Tompkinsville,40.63481,-74.08519,Private Room,36,2,333,2019-07-02,3.19,6,340
63360,307962,Dennis & Naoko,Queens,Astoria,40.75384,-73.91433,Entire Home/Apt,99,5,441,2019-06-24,4.5,1,226
63546,308652,Antonín,Brooklyn,Kensington,40.64106,-73.97426,Private Room,39,1,45,2019-05-16,0.46,2,365
63573,310458,Emily,Brooklyn,Park Slope,40.66793,-73.98327,Private Room,60,14,9,2016-08-29,0.09,2,0
63610,310670,Vie,Bronx,Eastchester,40.88057,-73.83572,Entire Home/Apt,105,2,38,2019-06-27,0.5,13,365
63657,170510,Renée,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire Home/Apt,135,2,248,2019-06-25,2.39,2,11
63693,306545,Olivia,Manhattan,East Village,40.72185,-73.98246,Entire Home/Apt,390,5,143,2019-06-19,1.38,2,316
63719,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private Room,70,3,36,2018-08-19,0.41,4,281
64000,312722,Kristian & Di,Brooklyn,Williamsburg,40.7069,-73.95467,Private Room,60,17,14,2019-01-07,0.14,4,362
64107,313317,Niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private Room,100,3,279,2019-06-24,2.69,1,301
64277,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private Room,70,4,18,2019-01-02,0.22,4,189
64314,314256,Debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private Room,110,6,50,2019-05-26,3.55,1,0
64365,314582,Anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private Room,60,2,227,2019-06-27,2.27,2,287
64707,7310,Tilly,Manhattan,Little Italy,40.71702,-73.99811,Entire Home/Apt,90,14,1,2019-01-02,0.16,1,14
64837,46978,Edward,Manhattan,East Village,40.72321,-73.98157,Private Room,68,2,203,2019-06-23,1.96,2,86
65019,317809,Claire,Manhattan,Upper West Side,40.77956,-73.98098,Entire Home/Apt,115,2,210,2019-07-06,2.1,1,261
65268,319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private Room,75,5,64,2019-01-05,0.67,1,68
65562,320450,Mary D,Manhattan,East Village,40.72956,-73.98158,Entire Home/Apt,129,7,5,2019-01-03,0.15,1,231
65615,320761,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire Home/Apt,130,10,49,2019-06-29,0.48,1,152
65660,320538,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire Home/Apt,95,4,132,2019-07-07,1.27,1,46
65813,321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private Room,75,3,20,2019-01-02,0.26,1,364
65834,321934,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire Home/Apt,175,2,11,2013-05-02,0.11,1,246
66008,322884,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire Home/Apt,190,3,51,2019-07-01,0.57,1,288
66026,322716,Alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private Room,49,21,15,2019-06-30,0.15,5,331
66251,324460,Samir,Manhattan,East Village,40.72681,-73.98534,Entire Home/Apt,212,3,67,2019-06-25,1.31,1,51
66275,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private Room,95,1,109,2019-06-23,1.11,3,364
66451,325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire Home/Apt,140,2,9,2019-02-16,0.11,1,254
66718,136227,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire Home/Apt,135,6,187,2019-06-23,1.87,1,189
66741,327673,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire Home/Apt,150,2,214,2019-06-23,2.08,2,263
66974,329436,Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire Home/Apt,190,3,69,2019-07-01,0.79,2,258
67288,101597,Per,Manhattan,East Harlem,40.79603,-73.94903,Entire Home/Apt,124,28,22,2019-06-15,0.26,1,103
67299,330347,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire Home/Apt,135,30,56,2019-05-06,0.56,1,42
67397,332189,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private Room,122,3,93,2019-06-22,0.93,1,246
68099,323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private Room,109,1,104,2019-06-25,1.05,2,364
68305,338454,Share,Manhattan,Harlem,40.82976,-73.94867,Private Room,85,30,64,2018-07-06,0.68,1,318
68403,240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire Home/Apt,145,3,127,2019-06-24,1.25,2,72
68735,342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire Home/Apt,195,11,30,2019-06-13,0.32,1,249
68765,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire Home/Apt,250,2,106,2019-06-27,1.34,3,272
68900,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private Room,125,3,6,2016-11-13,0.1,1,325
68974,281229,Alicia,Manhattan,Little Italy,40.71943,-73.99627,Entire Home/Apt,575,2,191,2019-06-20,1.88,1,298
69894,352168,Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire Home/Apt,150,30,48,2019-06-11,0.55,1,35
69921,155689,Joab,Brooklyn,Bushwick,40.70514,-73.91922,Private Room,70,5,47,2019-06-29,0.49,1,203
70095,353965,Mary And Geoff,Manhattan,Inwood,40.86713,-73.92811,Private Room,90,2,120,2019-06-30,1.27,1,132
70128,354330,Eyal,Manhattan,East Village,40.73198,-73.98881,Private Room,65,3,52,2019-01-10,0.63,1,5
70609,72062,Bruce,Manhattan,East Village,40.72542,-73.97986,Entire Home/Apt,500,2,48,2019-06-16,0.48,4,297
71010,361855,Kurt,Manhattan,Washington Heights,40.83494,-73.93869,Entire Home/Apt,250,3,32,2019-05-24,0.43,2,276
71248,363834,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire Home/Apt,125,25,43,2019-06-17,0.42,1,102
71366,364955,Ruperto,Manhattan,West Village,40.72966,-74.00243,Entire Home/Apt,200,30,39,2019-06-25,0.44,1,251
71384,365153,Ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire Home/Apt,229,1,50,2014-05-13,0.5,1,188
72190,373085,Hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire Home/Apt,110,13,38,2019-02-15,0.39,1,0
72265,340692,Vanessa,Brooklyn,Greenpoint,40.72646,-73.95341,Private Room,59,3,29,2019-06-16,0.36,1,15
74073,211877,Daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire Home/Apt,195,4,59,2019-06-23,0.6,1,71
74240,389924,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire Home/Apt,169,1,68,2019-06-07,0.67,2,215
74333,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire Home/Apt,113,14,26,2015-11-25,0.27,3,253
74404,391325,G & S,Manhattan,Harlem,40.80276,-73.9567,Entire Home/Apt,250,14,31,2012-08-22,0.31,1,78
74680,265109,Nazleen,Queens,Astoria,40.77635,-73.93426,Entire Home/Apt,115,2,198,2019-05-31,2.01,1,257
74860,394752,Allison,Brooklyn,Greenpoint,40.72488,-73.95018,Private Room,55,2,1,2011-03-28,0.01,1,0
75193,308875,Scott,Brooklyn,Williamsburg,40.71398,-73.95763,Private Room,69,2,220,2019-06-22,2.17,2,8
75635,401696,Patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire Home/Apt,150,3,286,2019-06-27,2.81,1,191
76761,118971,Evelyn,Brooklyn,South Slope,40.66552,-73.99019,Entire Home/Apt,169,2,398,2019-06-28,3.97,3,182
77765,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73749,-73.95292,Private Room,179,3,36,2019-07-01,0.36,28,79
77936,134355,Moss Owen,Manhattan,Hell'S Kitchen,40.76248,-73.9913,Private Room,150,3,36,2019-06-14,0.36,1,49
78919,422561,Nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire Home/Apt,135,4,6,2016-02-05,0.1,1,0
79067,425506,Bliss,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire Home/Apt,350,6,14,2019-04-20,0.3,1,156
79782,430188,Pam,Brooklyn,Williamsburg,40.70516,-73.95455,Private Room,120,14,76,2019-03-31,0.76,6,343
80493,434987,Jennifer,Manhattan,East Village,40.72329,-73.98486,Private Room,71,2,182,2019-07-04,1.81,1,200
80684,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73776,-73.95327,Private Room,349,3,8,2016-03-27,0.09,28,60
80700,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73738,-73.95482,Private Room,349,3,7,2019-05-24,0.07,28,60
80924,438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire Home/Apt,165,30,34,2018-09-25,0.51,2,189
81739,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73842,-73.95312,Private Room,249,3,2,2011-05-12,0.02,28,60
82549,448312,Christopher,Brooklyn,Brooklyn Heights,40.6926,-73.99832,Private Room,100,3,66,2016-09-16,0.68,2,0
82550,448312,Christopher,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire Home/Apt,200,3,80,2019-06-30,0.85,2,106
82638,449787,Sarah,Manhattan,East Village,40.72399,-73.98374,Entire Home/Apt,169,4,240,2019-06-06,2.4,1,276
82928,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire Home/Apt,185,3,46,2019-07-02,1.07,1,248
83243,453519,Julian,Brooklyn,Bushwick,40.68949,-73.91708,Entire Home/Apt,65,2,228,2019-06-10,2.27,1,194
83446,454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire Home/Apt,130,35,5,2018-09-03,0.05,1,135
83722,456638,Sophie,Brooklyn,Williamsburg,40.7205,-73.96015,Entire Home/Apt,199,30,8,2018-08-26,0.11,1,30
83847,410094,Yvette,Manhattan,East Village,40.72451,-73.98094,Entire Home/Apt,225,2,33,2019-01-02,0.33,1,0
84010,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73813,-73.95394,Private Room,179,3,13,2019-06-27,0.14,28,81
84059,459054,Famous,Brooklyn,Crown Heights,40.67591,-73.94715,Entire Home/Apt,150,5,5,2018-07-22,0.05,1,0
84659,462776,Kyle,Manhattan,East Village,40.72843,-73.98895,Entire Home/Apt,139,1,388,2019-06-26,3.88,1,142
84905,464506,Ange,Manhattan,Two Bridges,40.71271,-73.99776,Private Room,95,3,223,2019-06-23,2.22,2,60
85094,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire Home/Apt,79,15,11,2019-01-14,0.11,5,179
86215,327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire Home/Apt,150,2,151,2019-06-24,1.51,2,52
89621,209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire Home/Apt,90,3,218,2019-06-28,2.26,4,324
93313,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire Home/Apt,120,2,75,2019-06-23,0.76,2,237
94035,35375,Savannah,Queens,Astoria,40.75961,-73.91117,Private Room,80,1,42,2019-07-06,1.21,2,365
94477,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire Home/Apt,175,2,370,2019-07-05,3.74,1,204
94783,473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire Home/Apt,120,5,104,2019-06-21,1.04,1,272
95747,509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire Home/Apt,140,7,13,2016-07-18,0.13,1,0
95883,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire Home/Apt,200,5,4,2018-12-26,0.07,1,9
96471,116599,Sahr,Brooklyn,Clinton Hill,40.68413,-73.96542,Private Room,165,4,11,2019-06-07,0.11,3,365
98330,31374,Shon,Manhattan,Kips Bay,40.73877,-73.97707,Entire Home/Apt,125,4,1,2012-01-03,0.01,3,181
98663,520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire Home/Apt,130,30,19,2018-06-11,0.19,1,189
99070,522065,Liz And Melissa,Manhattan,East Harlem,40.79406,-73.94102,Shared Room,65,7,131,2019-05-26,1.31,2,0
99085,522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire Home/Apt,123,30,15,2019-05-01,0.15,1,189
100002,523218,Giorgio,Manhattan,Washington Heights,40.85295,-73.93361,Private Room,67,2,136,2019-06-17,1.37,1,296
100184,526653,Unknown,Queens,Queens Village,40.72413,-73.76133,Private Room,50,1,43,2019-07-08,0.45,1,88
100186,526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire Home/Apt,130,7,98,2019-06-28,0.99,1,35
101053,530032,Lee And Tara,Brooklyn,Williamsburg,40.71125,-73.95613,Private Room,100,3,31,2019-03-01,0.31,1,0
102995,178043,Chas,Manhattan,Upper West Side,40.78558,-73.9696,Entire Home/Apt,212,21,45,2018-01-01,0.46,1,35
103161,465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire Home/Apt,190,3,124,2019-06-26,1.76,1,359
103311,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73861,-73.95485,Private Room,599,3,9,2018-05-19,0.09,28,60
103806,251176,Jason,Manhattan,East Village,40.72577,-73.98745,Entire Home/Apt,249,5,166,2019-05-27,1.68,2,365
105469,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private Room,70,27,13,2015-09-21,0.13,1,335
105510,322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire Home/Apt,100,30,15,2019-01-05,0.16,5,282
106363,551055,Alicia,Manhattan,Harlem,40.82773,-73.95231,Private Room,60,3,380,2019-06-26,3.83,2,247
106647,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire Home/Apt,135,2,86,2019-06-16,0.87,1,102
107630,306739,Maya,Brooklyn,Greenpoint,40.72911,-73.95493,Entire Home/Apt,175,3,248,2019-06-20,2.53,3,274
107895,3088389,Kai,Manhattan,Upper West Side,40.77944,-73.98567,Entire Home/Apt,120,5,49,2019-06-19,0.56,1,201
110739,568568,Driss,Manhattan,Midtown,40.74503,-73.98876,Entire Home/Apt,169,18,54,2019-07-03,0.57,1,98
112100,572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire Home/Apt,165,7,3,2013-01-01,0.03,1,157
112304,573316,Kelli,Manhattan,Harlem,40.8054,-73.95189,Private Room,90,1,1,2016-01-02,0.02,1,0
112359,571952,Olivia,Manhattan,Upper East Side,40.78491,-73.9508,Entire Home/Apt,225,2,56,2018-12-28,0.57,1,312
112435,181376,Carol,Brooklyn,Fort Greene,40.69088,-73.97307,Private Room,95,2,163,2019-05-24,1.66,2,331
113265,314582,Anthony,Brooklyn,Crown Heights,40.67555,-73.95057,Private Room,55,2,247,2019-06-21,2.51,2,275
113945,275582,Natalia,Manhattan,Hell'S Kitchen,40.75835,-73.99193,Private Room,85,10,116,2019-05-11,1.17,1,174
114123,579495,Susi,Brooklyn,South Slope,40.66527,-73.9886,Entire Home/Apt,199,14,27,2019-05-19,0.28,2,223
114229,314941,Tony,Manhattan,Lower East Side,40.71895,-73.99434,Entire Home/Apt,211,1,52,2019-06-08,0.6,3,361
114969,582598,Andrey,Manhattan,Midtown,40.75579,-73.96699,Entire Home/Apt,145,6,39,2018-09-24,0.4,1,0
115535,567187,Jane,Manhattan,Harlem,40.82399,-73.95328,Private Room,65,14,35,2019-06-01,0.35,1,283
115678,127772,Will,Manhattan,Harlem,40.81822,-73.94095,Entire Home/Apt,99,1,320,2019-06-23,3.23,1,220
115748,585166,Lilly,Queens,Astoria,40.76434,-73.92132,Entire Home/Apt,110,4,30,2019-06-16,0.32,1,363
116940,209460,Marylyn,Brooklyn,Crown Heights,40.67705,-73.94925,Entire Home/Apt,80,3,225,2019-06-24,2.27,4,315
117425,593115,Lulu,Brooklyn,Brooklyn Heights,40.69263,-73.99438,Entire Home/Apt,150,30,95,2018-05-26,0.96,1,281
118061,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire Home/Apt,110,4,70,2019-06-28,0.75,1,283
118430,585458,Paul,Manhattan,Chelsea,40.74412,-74.00208,Private Room,290,2,35,2019-01-03,0.36,1,20
120362,138069,Itamar,Brooklyn,Williamsburg,40.70665,-73.94061,Entire Home/Apt,190,4,50,2019-07-02,0.51,1,331
121687,262812,Vikram,Brooklyn,Williamsburg,40.72063,-73.95952,Entire Home/Apt,200,2,29,2019-06-23,0.31,1,36
121861,611716,Elizabeth,Brooklyn,Park Slope,40.67644,-73.98082,Entire Home/Apt,165,2,23,2016-05-02,0.23,2,7
123784,617990,Christopher,Manhattan,Harlem,40.80481,-73.94794,Entire Home/Apt,110,2,142,2019-06-16,1.44,2,301
125053,622460,Justin,Manhattan,East Village,40.72533,-73.99143,Entire Home/Apt,395,2,70,2019-07-01,0.73,1,170
125163,622855,Rodney,Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private Room,99,2,38,2019-06-03,0.54,2,307
125594,308652,Antonín,Brooklyn,Kensington,40.64302,-73.97255,Private Room,39,1,82,2019-05-19,0.94,2,365
126443,627217,Seith,Manhattan,East Village,40.72939,-73.98857,Entire Home/Apt,189,2,403,2019-07-07,4.1,3,201
126816,620288,Eric,Manhattan,Upper West Side,40.79918,-73.96607,Private Room,85,1,3,2014-11-06,0.03,1,0
127387,23276,Katharine,Brooklyn,Gowanus,40.66862,-73.9926,Entire Home/Apt,260,30,3,2014-08-04,0.03,1,316
128975,256161,Wayne,Manhattan,Harlem,40.81333,-73.94453,Entire Home/Apt,122,1,116,2019-06-13,1.18,5,271
131154,275563,Lauren,Brooklyn,Greenpoint,40.72473,-73.95199,Entire Home/Apt,165,2,175,2019-07-07,1.79,1,139
132516,85330,Jean,Queens,Forest Hills,40.70925,-73.85262,Entire Home/Apt,97,3,28,2019-07-01,1.21,3,209
132570,651390,Catherine,Manhattan,West Village,40.73215,-74.00922,Entire Home/Apt,170,4,24,2017-12-26,0.25,1,0
132695,507186,Holly,Brooklyn,Williamsburg,40.71109,-73.94332,Entire Home/Apt,125,2,15,2016-06-06,0.15,1,0
133025,653405,Tracy,Manhattan,Murray Hill,40.7463,-73.97926,Private Room,130,4,105,2019-06-06,1.07,1,193
134934,652842,Giovanni,Brooklyn,Williamsburg,40.71823,-73.95849,Entire Home/Apt,225,10,22,2019-05-30,0.38,1,52
135393,663764,Karen,Brooklyn,East Flatbush,40.651,-73.94886,Private Room,50,2,263,2019-06-24,2.69,2,136
135465,663879,Christopher,Brooklyn,Fort Greene,40.68626,-73.97598,Entire Home/Apt,170,3,86,2019-06-20,0.91,2,286
135706,665013,Jeff,Manhattan,Chelsea,40.74488,-74.001,Entire Home/Apt,132,4,10,2017-01-01,0.1,1,0
136493,663384,Irena,Brooklyn,Park Slope,40.67632,-73.97616,Entire Home/Apt,250,7,18,2019-05-27,0.21,1,18
138216,674970,Michael,Brooklyn,Greenpoint,40.72212,-73.94254,Entire Home/Apt,141,5,8,2018-07-08,0.21,1,9
139624,680818,Jessica,Brooklyn,Crown Heights,40.67456,-73.95151,Entire Home/Apt,64,20,70,2019-01-31,0.73,1,3
140133,622866,Daniel,Brooklyn,Williamsburg,40.71363,-73.96019,Entire Home/Apt,249,3,150,2019-07-05,1.55,1,277
140425,683975,Ivy,Brooklyn,Crown Heights,40.6755,-73.95878,Private Room,79,2,115,2017-05-25,1.18,1,0
140973,686147,Dave,Manhattan,East Village,40.72274,-73.97581,Entire Home/Apt,185,2,69,2019-05-26,0.71,1,233
141154,686768,Mark,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire Home/Apt,120,3,232,2019-06-22,2.41,1,221
141335,687361,Orna,Brooklyn,Park Slope,40.67535,-73.97654,Entire Home/Apt,495,1,35,2018-01-13,0.41,1,355
141890,689661,Allison,Manhattan,Nolita,40.72255,-73.99346,Entire Home/Apt,375,3,18,2013-10-01,0.21,1,0
141984,630453,Vanessa,Manhattan,Nolita,40.72094,-73.99706,Entire Home/Apt,175,3,68,2019-06-10,0.69,1,277
142069,277747,Josh,Manhattan,East Village,40.72485,-73.97813,Entire Home/Apt,150,4,22,2014-11-10,0.23,1,0
144087,616825,Rinaldo,Manhattan,Harlem,40.80473,-73.9532,Entire Home/Apt,259,8,17,2019-05-18,0.17,1,343
144148,299755,Jonathan,Manhattan,East Village,40.72217,-73.98419,Private Room,96,1,34,2016-01-05,0.58,1,0
145064,404424,Oliver,Brooklyn,Williamsburg,40.71943,-73.9565,Entire Home/Apt,145,7,8,2014-06-06,0.08,1,0
145994,706418,Carolyn,Manhattan,Upper West Side,40.79264,-73.97294,Entire Home/Apt,95,5,2,2018-07-06,0.08,1,0
146754,709434,Meighan,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire Home/Apt,250,4,52,2019-04-27,0.72,1,188
147586,709334,Julie,Manhattan,Harlem,40.80474,-73.94688,Entire Home/Apt,295,2,74,2019-06-16,0.76,2,264
148201,715807,John,Manhattan,Greenwich Village,40.72831,-74.00177,Entire Home/Apt,175,3,18,2013-05-31,0.19,1,0
148259,716064,Mihalis,Brooklyn,Williamsburg,40.71541,-73.94144,Entire Home/Apt,451,2,72,2019-05-11,0.86,1,331
148825,718349,B.,Manhattan,Upper West Side,40.79765,-73.96245,Entire Home/Apt,165,2,191,2019-06-29,2.18,1,236
149777,716306,"Dee, Dre & Mama Shelley",Bronx,Woodlawn,40.89747,-73.8639,Entire Home/Apt,77,1,197,2019-06-23,2.49,1,309
150804,726333,Peter,Manhattan,Lower East Side,40.72008,-73.98404,Entire Home/Apt,250,4,19,2019-07-06,0.2,1,0
151199,722320,Gladys & Bob,Queens,Astoria,40.75725,-73.91098,Entire Home/Apt,129,1,414,2019-07-03,4.34,1,245
151478,216191,M,Brooklyn,Williamsburg,40.7102,-73.94495,Private Room,98,2,8,2018-12-11,0.09,4,0
152078,731904,Ewelina,Manhattan,East Village,40.72674,-73.9782,Private Room,95,7,25,2019-02-12,0.3,1,359
